station,date,time,prec,surfwet,glorad,metp,megrtp,mesotp10,mesotp30,meanrh,meanwd,meanwv,wd2,wv2,pres,netrad,heatflux
6069,21/07/2023,15,0,0,314.1,16.5,17.7,16,15.5,62.7,265.6,3.6,265.6,2.7,999.6,165.5,10.4
6069,21/07/2023,16,0.7,0,173.5,15.1,15.5,16.2,15.6,74.1,273,4,273,3,999.7,80.4,10.8
6069,21/07/2023,17,0,0,186.7,13.8,14.2,16.2,15.6,92.3,284.4,2.3,284.4,1.7,999.8,96.8,9.4
6069,21/07/2023,18,0,0,204.2,13.6,14.3,16.3,15.6,89.2,291.7,3,291.7,2.1,999.6,68.2,8
6069,21/07/2023,19,0,0,78.7,13.5,13.7,16.3,15.7,89.9,283.2,2.6,283.2,1.9,999.5,-9.7,7
6069,21/07/2023,20,0.6,0,9.8,12.5,12.3,16.3,15.7,93.5,279.4,1.9,279.4,1.4,999.5,-12.1,5.6
6069,21/07/2023,21,0,0,0.5,11.9,11.7,16.3,15.8,95.4,261,1.3,261,0.8,999.3,-20.7,3.6
6069,21/07/2023,22,0,0,0,11.3,10.4,16.2,15.8,95.4,234.6,0.8,234.6,0.5,999.2,-32,1.9
6069,21/07/2023,23,0,0,0,11.1,10.5,16.1,15.8,95.4,251.6,1.7,251.6,1,999.3,-27.5,0.1
6069,22/07/2023,0,0,0,0,10.8,10.4,16,15.8,95.4,244.2,1.5,244.2,1,999.3,-26.9,-1.5
6069,22/07/2023,1,0,0,0,10,8.7,15.9,15.8,95.4,207.8,0.9,207.8,0.4,999.2,-26.4,-2.5
6069,22/07/2023,2,0,0,0,9.5,8.3,15.8,15.7,95.4,225.2,1.6,225.2,0.9,998.9,-20.2,-3.7
6069,22/07/2023,3,0,0,0,9.4,8.6,15.7,15.7,95.4,213,1.5,213,1.1,998.7,-18.3,-5.2
6069,22/07/2023,4,0,0,9.9,9.4,8.6,15.5,15.7,95.4,224.9,1.4,224.9,1,998.7,-15.2,-6.2
6069,22/07/2023,5,0.1,0,98.8,9.7,9.4,15.4,15.6,95.4,226.4,1.8,226.4,1.4,998.9,12.4,-6.7
6069,22/07/2023,6,0,0,196.4,11,11.1,15.3,15.6,95.2,233.5,2.1,233.5,1.7,999.3,55.1,-6.6
6069,22/07/2023,7,0,0,399.3,12.5,13.6,15.2,15.5,89.6,248.1,3,248.1,2.3,999.6,190,-5.4
6069,22/07/2023,8,0,0,476.8,14,15.7,15.2,15.5,74.8,260.6,3.8,260.6,2.9,999.9,247.8,-3
6069,22/07/2023,9,0,0,528.7,14.6,16.3,15.2,15.4,73.9,262.3,3.8,262.3,2.9,1000,310.9,0.1
6069,22/07/2023,10,0,0,515.6,15.5,17.2,15.3,15.4,63.6,256.4,4.2,256.4,3.2,1000.1,297.8,3
6069,22/07/2023,11,1,0,497.4,14.1,15.3,15.5,15.4,79.6,255.6,3.9,255.6,2.9,1000.2,331.8,5.7
6069,22/07/2023,12,0,0,508.2,14.1,15.4,15.6,15.3,84.6,239.2,3.6,239.2,2.9,1000.3,333.6,6.7
6069,22/07/2023,13,0.1,0,486.3,15.2,17.1,15.7,15.4,72.5,262.8,3.7,262.8,2.9,1000.1,291.7,8
6069,22/07/2023,14,0.3,0,394.7,15.3,16.4,15.9,15.4,69.6,253.5,4.2,253.5,3.2,1000.2,239.5,10
6069,22/07/2023,15,0,0,504.1,15.9,17.1,16,15.4,66.4,272.6,4.2,272.6,3.2,1000.2,292.9,10.4
6069,22/07/2023,16,0.1,0,327.7,16.4,17.2,16.2,15.4,59.5,272.2,4.3,272.2,3.1,1000.3,154.5,10.5
6069,22/07/2023,17,0,0,335.9,16.6,17.5,16.3,15.5,58.2,274.8,4.2,274.8,3,1000.3,132.1,9.9
6069,22/07/2023,18,0,0,250.3,16.4,17.2,16.3,15.5,58.4,268.1,3.3,268.1,2.4,1000.2,56.9,8.8
6069,22/07/2023,19,0,0,117.4,15.7,15.7,16.3,15.6,62.9,274.6,2.7,274.6,1.9,1000.2,-32.5,7.4
6069,22/07/2023,20,0,0,20.6,14.3,13.1,16.3,15.6,70.1,270.8,1.5,270.8,0.7,1000,-81.5,5.6
6069,22/07/2023,21,0,0,0.6,12.9,10.5,16.3,15.7,78.6,251,0.2,251,0,999.8,-62.6,3.3
6069,22/07/2023,22,0,0,0.5,12.1,10.4,16.2,15.7,87.7,199.7,0.9,199.7,0.1,999.6,-51,0.9
6069,22/07/2023,23,0,0,0,11.6,9.5,16.1,15.7,90.1,180.1,1,180.1,0.3,999.4,-77.4,-0.9
6069,23/07/2023,0,0,0,0,10.6,8.6,15.9,15.7,94.3,163.6,1.2,163.6,0.1,999.3,-59.9,-2.6
6069,23/07/2023,1,0,0,0.1,10.8,9.5,15.8,15.7,94.8,180,1.8,180,0.8,998.9,-41.5,-4.4
6069,23/07/2023,2,0,0,0,10.5,9,15.6,15.6,94.8,158,0.4,158,0.7,998.5,-38.4,-5.5
6069,23/07/2023,3,0,0,0,10.6,9.6,15.5,15.6,94.8,138.5,0.5,138.5,0.3,997.9,-26.2,-6
6069,23/07/2023,4,0,0,11.1,10.7,10.1,15.4,15.6,94.8,153.2,1.1,153.2,0.9,997.5,-17.7,-6.2
6069,23/07/2023,5,0,0,63.9,11.3,11.2,15.2,15.5,94.8,131.7,1.6,131.7,1.3,997.3,14.1,-6.1
6069,23/07/2023,6,0,0,122.9,12.1,12.4,15.2,15.5,94.8,120.9,1.9,120.9,1.5,996.9,30.7,-5.5
6069,23/07/2023,7,0,0,280.3,13,14.2,15.1,15.4,94.5,114.4,3,114.4,2.3,996.5,158.1,-4.2
6069,23/07/2023,8,0,0,217.7,13.8,14.9,15.2,15.4,93.8,119.9,3.7,119.9,2.8,996.2,129.7,-2.2
6069,23/07/2023,9,0,0,132.9,14,14.7,15.2,15.3,93.8,107.5,3.6,107.5,2.5,995.8,77.8,-0.2
6069,23/07/2023,10,0.2,0,130.9,14.1,14.7,15.3,15.3,94.3,98,3.7,98,2.4,995.4,80.9,1
6069,23/07/2023,11,1.8,0,124,14.4,14.8,15.3,15.3,94.7,102.1,3.1,102.1,2.1,995,79.8,1.7
6069,23/07/2023,12,1.1,0,159.1,15.3,15.9,15.4,15.3,94.7,123.5,3.2,123.5,2.5,994.7,103,2.3
6069,23/07/2023,13,2.9,0,166.2,15.6,15.9,15.5,15.3,94.7,133.7,4,133.7,3.2,994.2,107.9,3.2
6069,23/07/2023,14,4,0,85.5,15.4,15.5,15.6,15.3,94.7,137.5,4.2,137.5,3.3,993.7,50.3,4.8
6069,23/07/2023,15,1.7,0,90.8,15.6,15.7,15.6,15.3,94.7,142.8,4.4,142.8,3.4,993.3,52.2,5.1
6069,23/07/2023,16,2.4,0,69.9,15.4,15.4,15.7,15.3,94.7,138.4,4.2,138.4,3.4,992.9,34.8,5
6069,23/07/2023,17,3.4,0,66.4,15.3,15.3,15.7,15.3,94.7,131.5,3.8,131.5,2.8,992.5,34.6,4.8
6069,23/07/2023,18,1.4,0,26.2,15.1,15.1,15.8,15.3,94.7,131.6,3.3,131.6,2.5,991.9,2.7,4.6
6069,23/07/2023,19,2.8,0,20.8,15.1,15,15.8,15.4,94.7,118,3.7,118,2.9,991.4,0.1,4
6069,23/07/2023,20,2.3,0,6.4,15.1,15,15.8,15.4,94.7,117.3,2.8,117.3,2.2,991,-10.6,3.4
6069,23/07/2023,21,0.5,0,0,15.4,15.2,15.8,15.4,94.7,158.4,1.9,158.4,1.5,990.8,-21.8,2.9
6069,23/07/2023,22,0,0,0.1,15.6,15.5,15.8,15.4,94.8,202.2,2.4,202.2,1.8,990.7,-21.9,2.6
6069,23/07/2023,23,0.1,0,0.3,15.7,15.5,15.8,15.4,94.8,194,2.9,194,2.3,990.5,-19,2.5
6069,24/07/2023,0,1.3,0,0.2,15.9,15.7,15.7,15.4,94.8,194.2,2.6,194.2,2,990.1,-19.7,2.5
6069,24/07/2023,1,0.2,0,0.3,15.8,15.6,15.8,15.5,94.8,176.3,3.3,176.3,2.6,989.4,-22.7,2.6
6069,24/07/2023,2,0.1,0,0.2,15.5,14.9,15.8,15.5,94.8,184.5,2.6,184.5,1.9,988.6,-41.3,2.6
6069,24/07/2023,3,0,0,0.1,15.1,14.6,15.8,15.4,94.8,161,1.9,161,1.2,987.8,-28.5,2.4
6069,24/07/2023,4,0.1,0,2.1,15.2,15,15.8,15.5,94.8,166.7,1.7,166.7,1.2,987.4,-13.8,2.1
6069,24/07/2023,5,0,0,28,15.3,15.3,15.7,15.5,94.8,207.7,1.5,207.7,1.1,987.2,6.4,1.9
6069,24/07/2023,6,0,0,71.4,15.4,15.5,15.7,15.5,94.8,247.2,2.2,247.2,1.7,987,37.8,2.2
6069,24/07/2023,7,0,0,90.3,14.9,15,15.8,15.5,94.8,244.3,3.1,244.3,2.4,987.4,49.2,2.6
6069,24/07/2023,8,0,0,151.3,15.2,15.4,15.8,15.5,94.7,262,4.1,262,3,987.4,92.1,3.1
6069,24/07/2023,9,0,0,205.9,15.6,15.9,15.8,15.5,94.8,268.6,4.9,268.6,3.5,987.7,131.6,3.8
6069,24/07/2023,10,0,0,354.3,16.1,16.7,15.8,15.4,94.4,276.2,4.9,276.2,3.4,988.3,237.3,4.7
6069,24/07/2023,11,0,0,548.4,17.2,18.6,15.9,15.5,89.5,263.3,5,263.3,3.7,988.8,358.8,6.1
6069,24/07/2023,12,0,0,345,17.3,18.5,16,15.5,84.6,276.5,5.1,276.5,3.7,989,212.9,8.8
6069,24/07/2023,13,0,0,459.7,16.7,17.8,16.2,15.5,89.2,289,4.6,289,3.3,989.3,303.2,10.7
6069,24/07/2023,14,0,0,390.8,16.9,18.2,16.3,15.5,84.8,306.2,4.6,306.2,3.5,989.5,241.6,11.4
6069,24/07/2023,15,0,0,408.9,16.5,17.7,16.4,15.6,86.3,312.2,4.7,312.2,3.6,989.7,248.2,12.3
6069,24/07/2023,16,0,0,298.3,16.4,17.3,16.5,15.6,84.5,314.8,4.8,314.8,3.7,989.8,160.5,12.5
6069,24/07/2023,17,0,0,343.2,16.7,17.6,16.6,15.7,76.8,327.6,4.7,327.6,3.4,989.6,140.8,12.2
